,general,specific,class,api_name,corpus,expert
5408,hadoop,hive,DelegationTokenIdentifier,org.apache.hadoop.hive.metastore.security.DelegationTokenIdentifier,hadoop hive DelegationTokenIdentifier,"Parser,0.46"
5409,hadoop,hive,TUGIAssumingTransport,org.apache.hadoop.hive.thrift.client.TUGIAssumingTransport,hadoop hive TUGIAssumingTransport,"Big Data,0.5"
5410,hadoop,security,SaslRpcServer,org.apache.hadoop.security.SaslRpcServer,hadoop security SaslRpcServer,"Security,0.53"
5411,hadoop,security,TokenIdentifier,org.apache.hadoop.security.token.TokenIdentifier,hadoop security TokenIdentifier,"Security,0.62"
5412,hadoop,security,KERBEROS,org.apache.hadoop.security.SaslRpcServer.AuthMethod.KERBEROS,hadoop security KERBEROS,"Security,0.66"
5413,hadoop,security,TOKEN,org.apache.hadoop.security.SaslRpcServer.AuthMethod.TOKEN,hadoop security TOKEN,"Security,0.68"
5414,hadoop,security,SASL_DEFAULT_REALM,org.apache.hadoop.security.SaslRpcServer.SASL_DEFAULT_REALM,hadoop security SASL_DEFAULT_REALM,"Security,0.58"
5415,hadoop,security,UserGroupInformationShim,org.apache.hadoop.security.UserGroupInformationShim.getSubject,hadoop security UserGroupInformationShim,"Security,0.66"
5416,hadoop,hive,BINARY_TYPE_NAME,org.apache.hadoop.hive.serde.serdeConstants.BINARY_TYPE_NAME,hadoop hive BINARY_TYPE_NAME,"Data Structure,0.52"
5417,hadoop,hive,DOUBLE_TYPE_NAME,org.apache.hadoop.hive.serde.serdeConstants.DOUBLE_TYPE_NAME,hadoop hive DOUBLE_TYPE_NAME,"Big Data,0.5"
5418,hadoop,hive,LIST_TYPE_NAME,org.apache.hadoop.hive.serde.serdeConstants.LIST_TYPE_NAME,hadoop hive LIST_TYPE_NAME,"Database,0.5"
5419,hadoop,hive,MAP_TYPE_NAME,org.apache.hadoop.hive.serde.serdeConstants.MAP_TYPE_NAME,hadoop hive MAP_TYPE_NAME,"Geographic Information System ,0.51"
5420,hadoop,io,CodecPool,org.apache.hadoop.io.compress.CodecPool,hadoop io CodecPool,"Parser,0.4"
5421,hadoop,io,CompressionOutputStream,org.apache.hadoop.io.compress.CompressionOutputStream,hadoop io CompressionOutputStream,"Input and Output,0.65"
5422,hadoop,io,Compressor,org.apache.hadoop.io.compress.Compressor,hadoop io Compressor,"Parser,0.34"
5423,hadoop,io,CompressionInputStream,org.apache.hadoop.io.compress.CompressionInputStream,hadoop io CompressionInputStream,"Input and Output,0.66"
5424,hadoop,conf,Configurable,org.apache.hadoop.conf.Configurable,hadoop conf Configurable,"Parser,0.46"
5425,hadoop,io,Decompressor,org.apache.hadoop.io.compress.Decompressor,hadoop io Decompressor,"Setup,0.29"
5426,hadoop,compression,LzoCodec,com.hadoop.compression.lzo.LzoCodec,hadoop compression LzoCodec,"Parser,0.39"
5427,hadoop,hive,StructObject,org.apache.hadoop.hive.serde2.StructObject,hadoop hive StructObject,"Parser,0.5"
5428,hadoop,hive,BytesRefArrayWritable,org.apache.hadoop.hive.serde2.columnar.BytesRefArrayWritable,hadoop hive BytesRefArrayWritable,"Data Structure,0.49"
5429,hadoop,hive,LazyArray,org.apache.hadoop.hive.serde2.lazy.LazyArray,hadoop hive LazyArray,"Big Data,0.43"
5430,hadoop,hive,LazyMap,org.apache.hadoop.hive.serde2.lazy.LazyMap,hadoop hive LazyMap,"Big Data,0.41"
5431,hadoop,hive,LazyPrimitive,org.apache.hadoop.hive.serde2.lazy.LazyPrimitive,hadoop hive LazyPrimitive,"Machine Learning,0.37"
5432,hadoop,hive,LazyBinaryArray,org.apache.hadoop.hive.serde2.lazybinary.LazyBinaryArray,hadoop hive LazyBinaryArray,"Data Structure,0.5"
5433,hadoop,hive,LazyBinaryMap,org.apache.hadoop.hive.serde2.lazybinary.LazyBinaryMap,hadoop hive LazyBinaryMap,"Data Structure,0.48"
5434,hadoop,io,Lz4Codec,org.apache.hadoop.io.compress.Lz4Codec,hadoop io Lz4Codec,"Parser,0.38"
5435,hadoop,mapred,,org.apache.hadoop.mapred.Reporter.NULL,hadoop mapred nan,"Parser,0.22"
5436,hadoop,io,WritableUtils,org.apache.hadoop.io.WritableUtils,hadoop io WritableUtils,"Parser,0.43"
5437,hadoop,fs,BufferedFSInputStream,org.apache.hadoop.fs.BufferedFSInputStream,hadoop fs BufferedFSInputStream,"Input and Output,0.58"
5438,hadoop,fs,FSInputStream,org.apache.hadoop.fs.FSInputStream,hadoop fs FSInputStream,"Input and Output,0.56"
5439,hadoop,fs,CANNOT_SEEK_PAST_EOF,org.apache.hadoop.fs.FSExceptionMessages.CANNOT_SEEK_PAST_EOF,hadoop fs CANNOT_SEEK_PAST_EOF,"Software Development and IT Operations,0.58"
5440,hadoop,fs,NEGATIVE_SEEK,org.apache.hadoop.fs.FSExceptionMessages.NEGATIVE_SEEK,hadoop fs NEGATIVE_SEEK,"Big Data,0.42"
5441,hadoop,fs,STREAM_IS_CLOSED,org.apache.hadoop.fs.FSExceptionMessages.STREAM_IS_CLOSED,hadoop fs STREAM_IS_CLOSED,"Big Data,0.49"
5442,hadoop,net,NetUtils,org.apache.hadoop.net.NetUtils.addStaticResolution,hadoop net NetUtils,"Setup,0.35"
5443,hadoop,hive,AvroSerdeException,org.apache.hadoop.hive.serde2.avro.AvroSerdeException,hadoop hive AvroSerdeException,"Parser,0.38"
5444,hadoop,hive,AvroSerdeUtils,org.apache.hadoop.hive.serde2.avro.AvroSerdeUtils,hadoop hive AvroSerdeUtils,"Parser,0.39"
5445,hadoop,hive,serde,org.apache.hadoop.hive.serde.serdeConstants,hadoop hive serde,"Parser,0.25"
5446,hadoop,hive,TypeInfoFactory,org.apache.hadoop.hive.serde2.typeinfo.TypeInfoFactory,hadoop hive TypeInfoFactory,"Setup,0.49"
5447,hadoop,hive,ParquetHiveRecord,org.apache.hadoop.hive.serde2.io.ParquetHiveRecord,hadoop hive ParquetHiveRecord,"Data Structure,0.33"
5448,hadoop,hive,NanoTimeUtils,org.apache.hadoop.hive.ql.io.parquet.timestamp.NanoTimeUtils,hadoop hive NanoTimeUtils,"Setup,0.43"
5449,hadoop,hive,DataWritableWriter,org.apache.hadoop.hive.ql.io.parquet.write.DataWritableWriter,hadoop hive DataWritableWriter,"Data Structure,0.55"
5450,hadoop,hive,FileUtils,org.apache.hadoop.hive.common.FileUtils.unescapePathName,hadoop hive FileUtils,"Parser,0.48"
5451,hadoop,hive,ColumnType,org.apache.hadoop.hive.metastore.ColumnType.typeToThriftType,hadoop hive ColumnType,"Data Structure,0.47"
5452,hadoop,hive,ProtectMode,org.apache.hadoop.hive.metastore.ProtectMode.getProtectModeFromString,hadoop hive ProtectMode,"Setup,0.45"
5453,hadoop,hive,BUCKET_COUNT,org.apache.hadoop.hive.metastore.api.hive_metastoreConstants.BUCKET_COUNT,hadoop hive BUCKET_COUNT,"Big Data,0.39"
5454,hadoop,hive,BUCKET_FIELD_NAME,org.apache.hadoop.hive.metastore.api.hive_metastoreConstants.BUCKET_FIELD_NAME,hadoop hive BUCKET_FIELD_NAME,"Big Data,0.49"
5455,hadoop,hive,FILE_OUTPUT_FORMAT,org.apache.hadoop.hive.metastore.api.hive_metastoreConstants.FILE_OUTPUT_FORMAT,hadoop hive FILE_OUTPUT_FORMAT,"Input and Output,0.61"
5456,hadoop,hive,META_TABLE_LOCATION,org.apache.hadoop.hive.metastore.api.hive_metastoreConstants.META_TABLE_LOCATION,hadoop hive META_TABLE_LOCATION,"Data Structure,0.53"
5457,hadoop,hive,META_TABLE_NAME,org.apache.hadoop.hive.metastore.api.hive_metastoreConstants.META_TABLE_NAME,hadoop hive META_TABLE_NAME,"Database,0.48"
5458,hadoop,hive,META_TABLE_PARTITION_COLUMNS,org.apache.hadoop.hive.metastore.api.hive_metastoreConstants.META_TABLE_PARTITION_COLUMNS,hadoop hive META_TABLE_PARTITION_COLUMNS,"Data Structure,0.54"
5459,hadoop,hive,META_TABLE_PARTITION_COLUMN_TYPES,org.apache.hadoop.hive.metastore.api.hive_metastoreConstants.META_TABLE_PARTITION_COLUMN_TYPES,hadoop hive META_TABLE_PARTITION_COLUMN_TYPES,"Data Structure,0.6"
5460,hadoop,hive,FieldSchema,org.apache.hadoop.hive.metastore.api.FieldSchema,hadoop hive FieldSchema,"Database,0.49"
5461,hadoop,hive,Order,org.apache.hadoop.hive.metastore.api.Order,hadoop hive Order,"Setup,0.36"
5462,hadoop,hive,PrincipalPrivilegeSet,org.apache.hadoop.hive.metastore.api.PrincipalPrivilegeSet,hadoop hive PrincipalPrivilegeSet,"Data Structure,0.46"
5463,hadoop,hive,SerDeInfo,org.apache.hadoop.hive.metastore.api.SerDeInfo,hadoop hive SerDeInfo,"Big Data,0.41"
5464,hadoop,hive,SkewedInfo,org.apache.hadoop.hive.metastore.api.SkewedInfo,hadoop hive SkewedInfo,"Big Data,0.42"
5465,hadoop,hive,MetaStoreUtils,org.apache.hadoop.hive.metastore.utils.MetaStoreUtils,hadoop hive MetaStoreUtils,"Parser,0.45"
5466,hadoop,hive,COLUMN_NAME_DELIMITER,org.apache.hadoop.hive.serde.serdeConstants.COLUMN_NAME_DELIMITER,hadoop hive COLUMN_NAME_DELIMITER,"Data Structure,0.41"
5467,hadoop,hive,ColumnStatistics,org.apache.hadoop.hive.metastore.api.ColumnStatistics,hadoop hive ColumnStatistics,"Data Structure,0.5"
5468,hadoop,hive,ColumnStatisticsDesc,org.apache.hadoop.hive.metastore.api.ColumnStatisticsDesc,hadoop hive ColumnStatisticsDesc,"Data Structure,0.47"
5469,hadoop,hive,ColumnStatisticsObj,org.apache.hadoop.hive.metastore.api.ColumnStatisticsObj,hadoop hive ColumnStatisticsObj,"Data Structure,0.49"
5470,hadoop,hive,Database,org.apache.hadoop.hive.metastore.api.Database,hadoop hive Database,"Database,0.65"
5471,hadoop,hive,GetRoleGrantsForPrincipalRequest,org.apache.hadoop.hive.metastore.api.GetRoleGrantsForPrincipalRequest,hadoop hive GetRoleGrantsForPrincipalRequest,"Software Development and IT Operations,0.64"
5472,hadoop,hive,GetRoleGrantsForPrincipalResponse,org.apache.hadoop.hive.metastore.api.GetRoleGrantsForPrincipalResponse,hadoop hive GetRoleGrantsForPrincipalResponse,"Software Development and IT Operations,0.66"
5473,hadoop,hive,GrantRevokeRoleRequest,org.apache.hadoop.hive.metastore.api.GrantRevokeRoleRequest,hadoop hive GrantRevokeRoleRequest,"Application,0.48"
5474,hadoop,hive,GrantRevokeRoleResponse,org.apache.hadoop.hive.metastore.api.GrantRevokeRoleResponse,hadoop hive GrantRevokeRoleResponse,"Software Development and IT Operations,0.5"
5475,hadoop,hive,GrantRevokeType,org.apache.hadoop.hive.metastore.api.GrantRevokeType,hadoop hive GrantRevokeType,"Application,0.44"
5476,hadoop,hive,HiveObjectPrivilege,org.apache.hadoop.hive.metastore.api.HiveObjectPrivilege,hadoop hive HiveObjectPrivilege,"Data Structure,0.42"
5477,hadoop,hive,HiveObjectRef,org.apache.hadoop.hive.metastore.api.HiveObjectRef,hadoop hive HiveObjectRef,"Data Structure,0.43"
5478,hadoop,hive,PartitionsStatsRequest,org.apache.hadoop.hive.metastore.api.PartitionsStatsRequest,hadoop hive PartitionsStatsRequest,"Database,0.49"
5479,hadoop,hive,PrincipalType,org.apache.hadoop.hive.metastore.api.PrincipalType,hadoop hive PrincipalType,"Data Structure,0.48"
5480,hadoop,hive,PrivilegeBag,org.apache.hadoop.hive.metastore.api.PrivilegeBag,hadoop hive PrivilegeBag,"Machine Learning,0.38"
5481,hadoop,fs,RawLocalFileSystem,org.apache.hadoop.fs.RawLocalFileSystem,hadoop fs RawLocalFileSystem,"Big Data,0.45"
5482,hadoop,hive,Role,org.apache.hadoop.hive.metastore.api.Role,hadoop hive Role,"Cloud,0.35"
5483,hadoop,hive,RolePrincipalGrant,org.apache.hadoop.hive.metastore.api.RolePrincipalGrant,hadoop hive RolePrincipalGrant,"Software Development and IT Operations,0.5"
5484,hadoop,hive,Table,org.apache.hadoop.hive.metastore.api.Table,hadoop hive Table,"Setup,0.36"
5485,hadoop,hive,TableStatsRequest,org.apache.hadoop.hive.metastore.api.TableStatsRequest,hadoop hive TableStatsRequest,"Big Data,0.52"
5486,hadoop,hive,ThriftHiveMetastore,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore,hadoop hive ThriftHiveMetastore,"Big Data,0.36"
5487,hadoop,hive,TableType,org.apache.hadoop.hive.metastore.TableType,hadoop hive TableType,"Data Structure,0.47"
5488,hadoop,hive,AlreadyExistsException,org.apache.hadoop.hive.metastore.api.AlreadyExistsException,hadoop hive AlreadyExistsException,"Big Data,0.48"
5489,hadoop,hive,InvalidInputException,org.apache.hadoop.hive.metastore.api.InvalidInputException,hadoop hive InvalidInputException,"Error Handling,0.6"
5490,hadoop,hive,InvalidObjectException,org.apache.hadoop.hive.metastore.api.InvalidObjectException,hadoop hive InvalidObjectException,"Error Handling,0.56"
5491,hadoop,hive,InvalidOperationException,org.apache.hadoop.hive.metastore.api.InvalidOperationException,hadoop hive InvalidOperationException,"Error Handling,0.59"
5492,hadoop,hive,NoSuchObjectException,org.apache.hadoop.hive.metastore.api.NoSuchObjectException,hadoop hive NoSuchObjectException,"Big Data,0.57"
5493,hadoop,hive,PrivilegeGrantInfo,org.apache.hadoop.hive.metastore.api.PrivilegeGrantInfo,hadoop hive PrivilegeGrantInfo,"Geographic Information System ,0.45"
5494,hadoop,hive,UnknownDBException,org.apache.hadoop.hive.metastore.api.UnknownDBException,hadoop hive UnknownDBException,"Database,0.48"
5495,hadoop,hive,UnknownTableException,org.apache.hadoop.hive.metastore.api.UnknownTableException,hadoop hive UnknownTableException,"Big Data,0.49"
5496,hadoop,hive,TABLE,org.apache.hadoop.hive.metastore.api.HiveObjectType.TABLE,hadoop hive TABLE,"Setup,0.36"
5497,hadoop,hive,HIVE_FILTER_FIELD_PARAMS,org.apache.hadoop.hive.metastore.api.hive_metastoreConstants.HIVE_FILTER_FIELD_PARAMS,hadoop hive HIVE_FILTER_FIELD_PARAMS,"Data Structure,0.42"
5498,hadoop,hive,BinaryColumnStatsData,org.apache.hadoop.hive.metastore.api.BinaryColumnStatsData,hadoop hive BinaryColumnStatsData,"Data Structure,0.67"
5499,hadoop,hive,BooleanColumnStatsData,org.apache.hadoop.hive.metastore.api.BooleanColumnStatsData,hadoop hive BooleanColumnStatsData,"Data Structure,0.63"
5500,hadoop,hive,Date,org.apache.hadoop.hive.metastore.api.Date,hadoop hive Date,"Database,0.36"
5501,hadoop,hive,DateColumnStatsData,org.apache.hadoop.hive.metastore.api.DateColumnStatsData,hadoop hive DateColumnStatsData,"Big Data,0.67"
5502,hadoop,hive,Decimal,org.apache.hadoop.hive.metastore.api.Decimal,hadoop hive Decimal,"Parser,0.38"
5503,hadoop,hive,DecimalColumnStatsData,org.apache.hadoop.hive.metastore.api.DecimalColumnStatsData,hadoop hive DecimalColumnStatsData,"Data Structure,0.63"
5504,hadoop,hive,DoubleColumnStatsData,org.apache.hadoop.hive.metastore.api.DoubleColumnStatsData,hadoop hive DoubleColumnStatsData,"Big Data,0.68"
5505,hadoop,hive,LongColumnStatsData,org.apache.hadoop.hive.metastore.api.LongColumnStatsData,hadoop hive LongColumnStatsData,"Big Data,0.7"
5506,hadoop,fs,PositionedReadable,org.apache.hadoop.fs.PositionedReadable,hadoop fs PositionedReadable,"User Interface,0.41"
5507,hadoop,fs,Seekable,org.apache.hadoop.fs.Seekable,hadoop fs Seekable,"Big Data,0.41"
5508,hadoop,hive,StringColumnStatsData,org.apache.hadoop.hive.metastore.api.StringColumnStatsData,hadoop hive StringColumnStatsData,"Data Structure,0.66"
5509,hadoop,hive,ColumnStatisticsData,org.apache.hadoop.hive.metastore.api.ColumnStatisticsData.binaryStats,hadoop hive ColumnStatisticsData,"Data Structure,0.69"
5510,hadoop,hive,ColumnStatisticsData,org.apache.hadoop.hive.metastore.api.ColumnStatisticsData.booleanStats,hadoop hive ColumnStatisticsData,"Data Structure,0.69"
5511,hadoop,hive,ColumnStatisticsData,org.apache.hadoop.hive.metastore.api.ColumnStatisticsData.dateStats,hadoop hive ColumnStatisticsData,"Data Structure,0.69"
5512,hadoop,hive,ColumnStatisticsData,org.apache.hadoop.hive.metastore.api.ColumnStatisticsData.decimalStats,hadoop hive ColumnStatisticsData,"Data Structure,0.69"
5513,hadoop,hive,ColumnStatisticsData,org.apache.hadoop.hive.metastore.api.ColumnStatisticsData.doubleStats,hadoop hive ColumnStatisticsData,"Data Structure,0.69"
5514,hadoop,hive,ColumnStatisticsData,org.apache.hadoop.hive.metastore.api.ColumnStatisticsData.longStats,hadoop hive ColumnStatisticsData,"Data Structure,0.69"
5515,hadoop,hive,ColumnStatisticsData,org.apache.hadoop.hive.metastore.api.ColumnStatisticsData.stringStats,hadoop hive ColumnStatisticsData,"Data Structure,0.69"
5516,hadoop,hive,ROLE,org.apache.hadoop.hive.metastore.api.PrincipalType.ROLE,hadoop hive ROLE,"Cloud,0.35"
5517,hadoop,hive,USER,org.apache.hadoop.hive.metastore.api.PrincipalType.USER,hadoop hive USER,"User Interface,0.53"
5518,hadoop,hive,EXTERNAL_TABLE,org.apache.hadoop.hive.metastore.TableType.EXTERNAL_TABLE,hadoop hive EXTERNAL_TABLE,"Data Structure,0.51"
5519,hadoop,hive,MANAGED_TABLE,org.apache.hadoop.hive.metastore.TableType.MANAGED_TABLE,hadoop hive MANAGED_TABLE,"Big Data,0.46"
5520,hadoop,hive,VIRTUAL_VIEW,org.apache.hadoop.hive.metastore.TableType.VIRTUAL_VIEW,hadoop hive VIRTUAL_VIEW,"Big Data,0.46"
5521,hive,gcs,HiveGcsConfig,com.facebook.presto.hive.gcs.HiveGcsConfig,hive gcs HiveGcsConfig,"Setup,0.38"
5522,hive,gcs,HiveGcsConfigurationInitializer,com.facebook.presto.hive.gcs.HiveGcsConfigurationInitializer,hive gcs HiveGcsConfigurationInitializer,"Setup,0.47"
5523,hive,s3,PrestoS3ConfigurationUpdater,com.facebook.presto.hive.s3.PrestoS3ConfigurationUpdater,hive s3 PrestoS3ConfigurationUpdater,"Setup,0.61"
5524,hive,hive,HiveFileWriter,com.facebook.presto.hive.HiveFileWriter,hive hive HiveFileWriter,"Data Structure,0.41"
5525,hive,DwrfEncryptionMetadata,TABLE_IDENTIFIER,com.facebook.presto.hive.DwrfEncryptionMetadata.TABLE_IDENTIFIER,hive DwrfEncryptionMetadata TABLE_IDENTIFIER,"Data Structure,0.59"
5526,hive,HiveQueryRunner,HiveQueryRunner,com.facebook.presto.hive.HiveQueryRunner.createMaterializingQueryRunner,hive HiveQueryRunner HiveQueryRunner,"Setup,0.41"
5527,hive,TestHiveIntegrationSmokeTest,TestHiveIntegrationSmokeTest,com.facebook.presto.hive.TestHiveIntegrationSmokeTest.assertRemoteMaterializedExchangesCount,hive TestHiveIntegrationSmokeTest TestHiveIntegrationSmokeTest,"Test,0.76"
5528,hive,HiveQueryRunner,HiveQueryRunner,com.facebook.presto.hive.HiveQueryRunner.createMaterializingAndSpillingQueryRunner,hive HiveQueryRunner HiveQueryRunner,"Setup,0.41"
5529,hive,S3SelectLineRecordReader,UnrecoverableS3OperationException,com.facebook.presto.hive.S3SelectLineRecordReader.UnrecoverableS3OperationException,hive S3SelectLineRecordReader UnrecoverableS3OperationException,"Software Development and IT Operations,0.57"
5530,hive,HiveTestUtils,HiveTestUtils,com.facebook.presto.hive.HiveTestUtils.createTestHdfsEnvironment,hive HiveTestUtils HiveTestUtils,"Test,0.53"
5531,hive,HiveWriteUtils,HiveWriteUtils,com.facebook.presto.hive.HiveWriteUtils.isViewFileSystem,hive HiveWriteUtils HiveWriteUtils,"Setup,0.39"
5532,hive,TestHiveUtil,TestHiveUtil,com.facebook.presto.hive.TestHiveUtil.createTestingFileHiveMetastore,hive TestHiveUtil TestHiveUtil,"Test,0.52"
5533,hive,TestHiveEventListenerPlugin,TestingHiveEventListener,com.facebook.presto.hive.TestHiveEventListenerPlugin.TestingHiveEventListener,hive TestHiveEventListenerPlugin TestingHiveEventListener,"Event Handling,0.56"
5534,hive,CacheQuotaRequirement,NO_CACHE_REQUIREMENT,com.facebook.presto.hive.CacheQuotaRequirement.NO_CACHE_REQUIREMENT,hive CacheQuotaRequirement NO_CACHE_REQUIREMENT,"Data Structure,0.58"
5535,hive,hive,DynamicConfigurationProvider,com.facebook.presto.hive.DynamicConfigurationProvider,hive hive DynamicConfigurationProvider,"Data Structure,0.62"
5536,hive,hive,ForCachingHiveMetastore,com.facebook.presto.hive.ForCachingHiveMetastore,hive hive ForCachingHiveMetastore,"Data Structure,0.49"
5537,hive,hive,ForMetastoreHdfsEnvironment,com.facebook.presto.hive.ForMetastoreHdfsEnvironment,hive hive ForMetastoreHdfsEnvironment,"Software Development and IT Operations,0.59"
5538,hive,hive,HdfsConfiguration,com.facebook.presto.hive.HdfsConfiguration,hive hive HdfsConfiguration,"Setup,0.51"
5539,hive,hive,HdfsConfigurationInitializer,com.facebook.presto.hive.HdfsConfigurationInitializer,hive hive HdfsConfigurationInitializer,"Setup,0.53"
5540,hive,hive,HiveClientConfig,com.facebook.presto.hive.HiveClientConfig,hive hive HiveClientConfig,"Setup,0.51"
5541,hive,hive,HiveHdfsConfiguration,com.facebook.presto.hive.HiveHdfsConfiguration,hive hive HiveHdfsConfiguration,"Setup,0.46"
5542,hive,hive,HiveNodePartitioningProvider,com.facebook.presto.hive.HiveNodePartitioningProvider,hive hive HiveNodePartitioningProvider,"Data Structure,0.53"
5543,hive,hive,MetastoreClientConfig,com.facebook.presto.hive.MetastoreClientConfig,hive hive MetastoreClientConfig,"Setup,0.56"
5544,hive,hive,ParquetFileWriterConfig,com.facebook.presto.hive.ParquetFileWriterConfig,hive hive ParquetFileWriterConfig,"Setup,0.49"
5545,hive,hive,PartitionMutator,com.facebook.presto.hive.PartitionMutator,hive hive PartitionMutator,"Data Structure,0.43"
5546,hive,metastore,MetastoreConfig,com.facebook.presto.hive.metastore.MetastoreConfig,hive metastore MetastoreConfig,"Setup,0.53"
5547,hive,HiveManifestUtils,HiveManifestUtils,com.facebook.presto.hive.HiveManifestUtils.compressFileNames,hive HiveManifestUtils HiveManifestUtils,"Parser,0.34"
5548,hive,HiveManifestUtils,HiveManifestUtils,com.facebook.presto.hive.HiveManifestUtils.compressFileSizes,hive HiveManifestUtils HiveManifestUtils,"Parser,0.34"
5549,hive,HiveManifestUtils,HiveManifestUtils,com.facebook.presto.hive.HiveManifestUtils.createPartitionManifest,hive HiveManifestUtils HiveManifestUtils,"Parser,0.34"
5550,hive,CacheQuotaScope,PARTITION,com.facebook.presto.hive.CacheQuotaScope.PARTITION,hive CacheQuotaScope PARTITION,"Data Structure,0.42"
5551,hive,TestHivePageSink,TestHivePageSink,com.facebook.presto.hive.TestHivePageSink.getColumnHandles,hive TestHivePageSink TestHivePageSink,"Test,0.56"
5552,hive,hive,HiveTransactionHandle,com.facebook.presto.hive.HiveTransactionHandle,hive hive HiveTransactionHandle,"Data Structure,0.44"
5553,hive,HiveQueryRunner,HiveQueryRunner,com.facebook.presto.hive.HiveQueryRunner.createBucketedSession,hive HiveQueryRunner HiveQueryRunner,"Setup,0.41"
